ID_REF	GSM1599177	GSM1599178	GSM1599179	GSM1599180	GSM1599181	GSM1599182	GSM1599183	GSM1599184	GSM1599185	GSM1599186	GSM1599187	GSM1599188	GSM1599189
ACBD7	NA	0.270833	2.9375	NA	10.5625	3.6875	5.8125	5.3125	9.4375	4.9375	7.27083	4.64583	9.8125
ACBD6	24.7292	27.4792	7.22917	48.9792	50.5625	24.0625	24.7292	35.8958	33.9792	28.4792	24.8125	42.7292	40.3958
ACBD5	1.47916665	4.35417	0.479167	2.60417	13.3958	20.4375	3.10417	1.1249985	NA	5.541665	21.1875	9.89583	9.5625
ACBD4	14.6458	6.35417	0.0208333	15.9792	6.89583	NA	3.6875	7.5625	9.97917	NA	8.02083	11.8542	1.5625
PLIN	NA	NA	NA	NA	NA	NA	3.6875	4.97917	NA	NA	NA	NA	NA
HYLS1	15.3542	36.3125	29.7708	40.6458	12.2292	21.6042	8.02083	10.4375	31.3958	23.1875	29.4375	38.1458	23.1875
TIGIT	3.85417	1.5625	3.0625	NA	17.1458	NA	1.5625	NA	4.47917	NA	NA	3.0625	5.8125
RNF190	NA	NA	7.5625	NA	NA	NA	NA	NA	NA	NA	NA	1.35417	NA
DFFA	47.8958333333	45.1597	12.90971	55.1180666667	61.8818	49.3403	58.2849	24.2014	52.9375	57.9513666667	52.9097333333	66.1596666667	62.8404333333
DFFB	48.5208	16.541685	9.77083	37.1042	34.2292	40.0625	42.7292	19.0208	19.8333	33.41665	54.6875	41.9792	17.9791835
REV3L	NA	NA	0.104167	6.85417	8.6875	9.27083	11.8542	0.104167	19.6042	NA	11.6042	5.39583	NA
RNF19B	129.854	137.812	180.646	164.562	168.812	166.354	360.396	292.354	113.646	131.771	97.8958	128.146	85.3542
RNF19A	76.1598666667	56.0486	104.132166667	80.8263333333	83.4511666667	74.0488333333	113.367833333	94.3405	65.9652666667	41.7708333333	60.2293333333	54.0625	62.2567666667
ACCN1	2.47917	NA	2.5625	NA	0.3125	NA	1.35417	1.22917	NA	2.77083	2.0625	NA	12.0625
ACCN2	NA	NA	11.7292	NA	10.9375	4.0625	0.354167	NA	NA	2.4375	NA	NA	NA
ACCN3	6.60417	22.1875	15.6458	1.35417	4.75	1.5625	6.02083	18.5625	3.6875	8.02083	NA	13.7708	2.10417
ACCN4	1.8125015	1.52083	6.583335	5.9375	3.0	3.0625	1.5625	1.5625	NA	NA	NA	1.3125	0.5833335
ACCN5	NA	3.22917	NA	NA	NA	3.97917	2.6875	2.0625	3.85417	2.4375	NA	NA	NA
LOC439985	2.60417	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MRPL43	116.534676667	178.625	19.2430566667	188.826333333	155.076233333	126.090333333	202.937389	123.0416	130.353833333	228.5415	126.993166667	123.5346	144.7014
MRPL42	56.47915	65.0625	25.499985	60.5624	82.5624	92.7084	48.8125	39.60415	67.89585	82.4166	69.0	66.4792	67.4375
MRPL41	179.854	238.938	150.396	302.688	231.854	240.771	305.938	160.604	257.271	316.271	197.938	205.146	178.771
MRPL40	121.812	143.271	119.562	164.271	144.688	93.0625	210.604	74.9375	168.979	192.438	126.521	138.854	131.688
MRPL47	54.125	43.875	10.9375	41.02085	33.52085	54.1875	47.75	41.58335	49.125	79.875	46.0625	74.1875	56.25
MRPL46	85.1875	115.812	23.5625	85.1875	64.0208	43.3125	18.3958	20.6875	84.3542	127.229	81.6042	99.1875	53.4792
HGFAC	NA	NA	6.72917	NA	1.14583	NA	NA	4.9375	NA	NA	NA	NA	NA
MRPL44	99.8542	118.771	103.4376	52.250085	95.1042	76.79175	95.3125	82.1042	115.812	228.271	159.021	178.354	91.8542
TRIP6	73.4792	60.8125	74.7708	53.6042	54.3958	48.0625	37.3542	66.0208	71.6042	61.0208	52.9375	75.1875	55.4792
MRPL49	24.8125	15.2292	1.9375	45.3542	34.9792	19.0208	14.8125	31.6458	41.8958	59.9375	46.3958	57.1042	29.2708
MRPL48	82.0625	95.7708	9.77083	93.4792	97.8125	60.8958	134.979	22.4375	101.479	117.688	101.979	105.104	107.479
NGF	NA	0.270833	NA	NA	NA	5.8125	0.104167	0.3125	NA	7.72917	8.97917	6.47917	3.85417
NGB	9.52083	4.77083	6.5625	NA	5.85417	3.22917	9.27083	4.6875	NA	NA	NA	6.02083	2.4375
FLJ45300	3.85417	NA	0.354167	3.6875	NA	NA	3.0625	2.9375	2.60417	NA	7.47917	3.0625	9.1875
UNC93B1	515.2914	396.0206	310.875085	426.9791	337.5209	271.3751	404.5416	260.54175	473.8541	523.2919	317.6876	337.5209	322.9376
NEK6	46.3125	40.0625	3.85417	41.6875	28.2292	55.1875	55.8542	21.1458	31.3958	63.7292	45.6042	59.1042	57.6875
NEK7	NA	NA	NA	1.6875	2.60417	6.22917	1.22917	NA	2.0625	NA	5.3125	NA	NA
NEK4	5.35417	2.52083	14.6875	3.1875	8.60417	NA	8.77083	0.104167	5.85417	NA	6.35417	6.35417	0.6875
NEK5	NA	NA	0.729167	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NEK2	6.1041835	4.125	3.625	2.4375	3.85417	NA	2.3125	18.1458	15.1875	NA	0.4375	4.3125	3.85417
NEK3	58.4375835	104.146	20.6875	41.7291665	34.57641	65.3958	88.0208	40.187485	85.3125	71.3542	75.1458	47.3125	47.958335
LOC283767	7.104165	8.770835	33.57639	5.85417	8.083335	4.09026566667	11.3680466667	10.47915	4.46527666667	7.64585	6.08335	2.479165	7.47917
NEK1	23.5625	8.97917	NA	32.8958	8.47917	14.0625	6.39583	11.5208	23.9792	34.4792	36.3958	45.0208	26.6875
LOC441931	2.9375	NA	47.9375	3.85417	0.604167	NA	1.60417	5.60417	NA	1.22917	3.22917	1.35417	5.8125
NEK8	36.1042	68.1875	19.3542	39.1875	24.5625	34.9792	46.3958	38.3125	40.6458	19.8958	29.7708	31.1875	26.1042
NEK9	NA	NA	13.5625	NA	NA	5.35417	NA	NA	NA	NA	NA	NA	NA
CEP63	165.3961	154.27099	245.35422	156.33325	170.7291	133.729233333	95.2291	124.895766667	126.257	94.2293233333	209.62475	102.646	217.4999
FLJ44653	NA	NA	9.27083	2.64583	NA	3.85417	NA	1.77083	NA	1.22917	NA	NA	NA
BMX	7.45137666667	15.624985	93.8264566667	NA	4.687499	8.270835	15.72915	42.90971	24.14585	13.979165	5.54862233333	7.27083	6.8125
G0S2	34.7292	115.812	137.188	96.6875	309.979	362.104	298.729	523.979	NA	0.354167	4.39583	13.1875	16.2708
DHPS	252.701666667	290.215666667	96.9653333333	372.007	327.909666667	227.618333333	288.159666667	149.034533333	292.59	364.479333333	285.91	255.701333333	255.854
COQ10B	534.604	344.688	770.021	364.979	603.896	820.271	597.229	1142.98	356.979	296.812	670.146	485.812	651.562
CCDC3	NA	NA	NA	6.35417	NA	1.02083	1.77083	NA	NA	3.10417	NA	NA	NA
CCDC6	469.188	370.688	159.354	542.479	481.896	504.938	523.979	197.146	631.771	714.521	667.312	603.021	593.146
CCDC7	6.687515	9.54861333333	32.3958233333	5.57639	6.3125	7.52083	5.75694333333	5.590289	0.423611333333	3.72917	2.86805666667	2.72917	7.22915666667
CCDC4	NA	NA	NA	6.0625	NA	NA	4.64583	4.10417	3.64583	NA	9.0625	NA	1.14583
CCDC5	74.2292	65.8542	2.4375	29.1042	95.6875	103.938	50.4792	27.7708	48.3542	50.8125	56.1458	76.3542	69.2708
CCDC8	NA	2.4375	NA	NA	1.9375	NA	NA	2.4375	NA	NA	NA	0.104167	NA
CCDC9	8.97917	0.104167	2.6875	8.0625	7.9375	2.9375	7.22917	31.1875	12.3542	NA	2.14583	NA	6.39583
NSD1	28.4375	34.70835	61.29175	37.7708	31.6458	28.4375	36.35415	31.85415	34.33335	25.0	38.6875	25.16665	30.60415
STBD1	17.2708	15.2708	13.5208	9.77083	3.10417	9.60417	4.6875	11.1042	18.7292	9.8125	8.39583	11.6458	10.9375
EID2B	3529.8771	5561.76875	7566.0896	2107.39625	4275.70875	5724.0521	4246.8121	4755.789585	3412.1879	731.72875	1863.8771	2613.14625	1984.6671
WDHD1	3.125	4.64583	18.895835	15.45835	6.72917	3.1875	8.95139	5.85417666667	3.534721	10.9375	2.770835	3.22917	7.9375
AS3MT	6.47917	10.8125	7.27083	7.1875	5.60417	10.1875	3.85417	6.72917	3.35417	12.3542	5.77083	7.4375	12.3125
NDFIP2	18.2708	5.02083	5.35417	21.1042	9.4375	17.1458	2.9375	26.1875	13.0208	25.7292	16.3125	14.8125	17.1458
EPYC	NA	NA	NA	2.9375	NA	NA	NA	NA	NA	4.4375	1.9375	NA	NA
OR6X1	NA	NA	NA	NA	8.02083	NA	NA	5.22917	NA	NA	NA	NA	9.0625
KEL	NA	NA	NA	2.4375	0.4375	3.72917	NA	NA	1.52083	0.104167	NA	NA	NA
LOC646276	3.85417	6.89583	0.520833	NA	2.4375	NA	7.5625	18.6042	NA	9.77083	6.72917	9.1875	3.97917
LOC646278	4.72917	8.27083	7.5625	NA	NA	0.229167	0.979167	0.4375	8.85417	11.6042	13.1458	9.14583	9.1875
LOC646279	NA	6.35417	1.27083	9.1875	8.60417	NA	6.47917	NA	1.35417	NA	0.3125	0.104167	NA
LAGE3	145.938	121.062	5.10417	229.562	194.729	106.812	233.312	129.104	186.854	264.021	149.771	196.688	137.104
STAB1	223.354	164.979	17.3542	204.979	50.3125	73.1875	184.188	67.3542	211.812	138.146	341.938	91.2708	218.479
STAB2	4.9375	NA	4.64583	6.35417	NA	NA	1.14583	0.604167	NA	NA	1.5625	0.520833	0.3125
LOC643275	2.9375	5.9375	6.39583	NA	1.93750233333	0.5625	1.75	6.89584666667	4.7083335	4.24305333333	5.395835	NA	8.10417
PYHIN1	10.5069566667	12.08335	28.229185	14.4375	3.6041685	8.145835	9.0625	2.63194433333	7.27083	11.7292	7.5625	9.00695333333	6.74305333333
LETMD1	70.7708666667	72.4236566667	18.3958233333	101.8126	89.4515	94.1735	79.1458333333	48.0486233333	98.1457233333	137.131833333	73.7012	61.9375	76.2292333333
TRMT2A	6.9999835	5.833335	6.77083	4.9583335	9.083315	7.0625	4.666665	6.270835	6.6875	11.1875	6.5625	11.8542	7.72916666667
ECE2	10.5416665	20.1875	10.3402656667	9.395825	12.2430666667	17.1319333333	14.9687575	5.84028	6.576389	26.3819566667	14.79861	16.0347233333	9.52082233333
ECE1	16.8958	3.6875	85.3125	NA	15.6875	6.35417	46.7708	24.5208	14.8958	18.6875	18.2708	9.5625	11.8542
TRMT2B	11.2291835	12.4792	9.60417	5.22917	14.5208	27.8542	13.9792	4.4375	8.10417	6.27083	32.9375	24.2292	25.3958
IMPACT	NA	5.7708165	1.14583	21.1458	2.3333335	1.35417	4.39583	7.64583	5.729165	4.64583	2.9375	7.687515	5.39583
LOC642412	3.85417	13.6458	NA	0.145833	10.6875	3.0625	0.270833	6.77083	4.4375	NA	8.22917	5.72917	1.14583
AURKA	7.645815	16.60415	20.66665	7.27085	4.916665	4.97917	10.9375	22.1875	25.83335	20.64585	11.58335	12.625	18.10415
AURKB	1.6875	1.35417	15.1875	3.64583	3.85417	NA	NA	3.9375	5.3125	2.9375	10.4792	NA	NA
AURKC	2.9375	1.5625	3.791665	3.77083	1.39583	2.4375	3.85417	NA	6.35417	4.0625	NA	NA	NA
CELSR2	2.9375	NA	0.520833	8.52083	11.6458	24.3958	22.7292	0.5625	4.64583	20.6458	11.8542	4.0625	9.22917
WFIKKN2	NA	NA	NA	NA	NA	NA	NA	0.6875	NA	NA	NA	NA	NA
WFIKKN1	NA	3.22917	NA	NA	6.72917	NA	NA	22.4375	0.104167	4.39583	10.7292	4.22917	3.1875
OR6C75	1.3125	NA	3.6875	NA	4.1875	NA	1.97917	NA	NA	0.479167	NA	NA	3.22917
OR6C74	9.4375	NA	4.97917	1.5625	3.22917	NA	NA	NA	NA	NA	0.104167	3.22917	0.354167
OR6C76	NA	NA	21.3125	NA	NA	5.0625	NA	NA	NA	NA	NA	NA	NA
OR6C70	4.27083	NA	8.27083	NA	NA	1.3125	16.8125	2.3125	0.3125	2.64583	5.39583	8.02083	2.5625
LOC130773	122.688	159.688	20.8125	170.729	138.188	84.2292	124.854	84.9792	84.6042	130.854	99.3542	161.229	116.562
CHN2	110.298543333	83.1874	62.896	77.493	132.409766667	112.146	62.2014666667	14.3541666667	114.868	105.81275	132.437333333	104.284566667	122.479333333
CHN1	NA	4.3125	3.0625	0.104167	NA	3.85417	NA	NA	NA	NA	NA	NA	2.0625
CAV2	7.42361	12.70835	30.3125	12.000015	5.1736	6.71527666667	9.06251	56.9792	1.39583	3.83333	3.020835	1.75694433333	6.25694333333
CAV3	3.47917	17.4792	115.812	12.6042	5.35417	1.35417	23.3958	1.9791685	NA	NA	0.354167	1.97917	3.1249985
AXL	10.333335	5.27083	1.35417	8.375	4.3541685	4.520835	6.833335	2.958335	NA	4.4375	2.8125	13.35415	7.104165
CAV1	11.020835	3.520835	24.625	4.270835	11.062515	8.145835	19.8958	9.9375	10.750015	13.14585	10.270835	6.0625	11.4792
HDGF2	13.375015	7.729165	11.25	13.5625	8.47917	2.0625	12.291665	7.770835	11.5208	17.54165	22.4375	12.125015	11.97915
ZACN	NA	NA	NA	NA	6.39583	2.4375	NA	NA	NA	NA	NA	NA	0.104167
SKAP2	514.625	492.417	959.8335	482.25	664.8545	579.3125	669.4585	760.125	595.104	587.8955	796.7705	783.3125	699.5205
LOC645378	NA	NA	NA	6.35417	10.7292	NA	NA	22.1875	0.0625	NA	NA	NA	NA
SKAP1	10.5208	17.2708	NA	0.729167	30.3958	2.85417	10.9375	NA	17.9375	7.52083	NA	3.7291665	3.5625
LY6G5C	2.4375	25.7292	3.145835	32.624985	9.958315	19.333315	46.8125	3.77083	26.4375	16.062515	15.6875	11.375	8.625015
PITPNA	43.9792	24.7292	8.60417	36.5208	48.9792	42.8542	23.3958	19.6042	21.3958	33.9375	30.4375	44.2292	48.3125
PITPNB	36.9375	33.3125	94.5208	41.4375	46.6042	41.6458	64.9375	19.0208	45.0625	39.6042	41.0625	33.4375	35.8958
DCAF12L2	NA	NA	1.9375	NA	NA	0.270833	NA	NA	NA	NA	NA	NA	NA
CLEC7A	613.770666667	378.951333333	89.1595	210.298666667	145.4376	288.034333333	336.090333333	278.201333333	115.479333333	123.882	308.715333333	152.381933333	429.312333333
LOC388481	7.27083	0.270833	0.3125	NA	NA	8.02083	NA	NA	NA	NA	1.35417	NA	NA
ANRIL	16.4375	16.8958	22.9375	15.5208	1.5625	1.6875	4.0625	31.8125	44.2292	NA	NA	7.5625	14.8125
KIR3DL1	0.8125	2.89583	7.5625	3.1041685	3.416665	7.6875	2.4375	13.89585	8.333335	2.97917	2.7916685	3.0625	2.5
KIR3DL2	NA	NA	6.72917	1.9375	5.9375	3.27083	9.39583	3.5625	5.02083	13.7708	4.64583	12.5208	11.1875
KIR3DL3	1.1875	0.6875	NA	NA	0.0625	2.3125	NA	NA	0.104167	0.354167	5.9375	0.6875	NA
LMNB2	53.6875	80.7292	27.5208	87.1458	63.8958	70.3542	101.188	70.4375	61.9792	58.0625	58.1042	74.2292	57.1875
IL13RA2	NA	NA	NA	NA	NA	NA	1.35417	10.4375	2.14583	1.5625	2.9375	11.8542	0.645833
IL13RA1	950.146	926.479	2298.52	904.396	1389.98	1424.02	1406.85	740.062	785.146	689.646	1127.44	1181.9	1050.23
LMNB1	37.3542	47.7292	146.271	12.6042	13.8958	17.9792	10.9792	86.5208	24.0625	85.1042	47.9792	39.4375	22.4792
MRPS28	111.938	163.188	32.7708	131.229	154.396	128.938	83.4792	36.6875	163.688	223.562	180.021	193.604	159.229
MRPS26	120.812	121.938	107.979	226.396	159.104	152.688	136.396	51.8125	141.979	163.646	143.396	168.146	120.146
CD274	NA	NA	NA	5.02083	NA	NA	0.270833	0.604167	NA	6.10417	NA	NA	NA
MRPS24	423.938	492.896	314.396	691.104	506.354	466.688	612.604	409.438	547.979	625.938	362.438	450.812	426.396
CD276	0.6875	4.2083335	4.97916666667	5.375	10.166665	1.9791685	2.3749985	6.791665	2.4375	5.8125	8.375	3.0	7.604165
MRPS22	358.688	423.312	315.771	396.146	451.896	431.688	299.396	257.271	338.021	468.479	371.604	494.521	386.438
MRPS23	52.3958	77.5208	NA	56.3542	60.4375	31.6458	63.5625	41.9375	51.6458	93.1458	52.8958	95.0625	61.9792
MRPS21	514.8749	559.93625	113.875085	388.93775	591.227	453.2705	396.6455	224.3749	462.39575	466.4791	427.85425	335.62525	442.8124
CCDC88B	94.1458	110.438	220.062	49.6042	46.8125	42.7708	66.7708	84.6042	84.5625	44.6042	69.3542	46.2708	77.4375
PMP2	NA	5.60417	3.0625	1.35417	0.604167	3.85417	2.4375	NA	NA	13.3542	NA	NA	NA
JMJD6	48.8125	24.020815	187.062	35.56251665	24.04165	45.9792	46.666685	173.229	33.8125	12.3333335	26.1042	24.5208	21.0625
JMJD4	9.5625	4.9375	NA	12.3958	0.229167	6.9375	7.97917	NA	16.0625	13.7708	12.2292	13.3125	11.1875
JMJD5	0.104167	9.72917	1.9375	1.39583	NA	NA	2.52083	1.85417	6.35417	5.1875	9.77083	4.10417	7.60417
ZHX2	44.4583	37.9375	94.8749	29.89585	28.479185	25.625	18.625	51.3333	36.625	24.2292	33.85415	37.1875	40.41665
ZHX3	14.3958	12.6042	3.27083	16.8125	19.3958	27.2292	10.7292	28.9375	15.8958	8.14583	18.1458	15.2708	20.9792
JMJD8	592.604	549.604	214.146	952.021	744.146	846.729	894.104	319.354	651.021	740.062	665.229	912.479	818.562
ZHX1	15.854179	17.562515	0.354167	15.5486	22.8819666667	33.9167	21.3680433333	10.187515	18.4791566667	15.3958433333	27.7291666667	27.03471	26.0763766667
APPL1	182.021	134.854	5.22917	130.688	169.312	152.021	113.312	160.271	183.188	138.021	204.479	189.062	204.979
APPL2	98.6042	100.229	407.646	79.8958	66.7708	108.312	85.3542	229.896	88.4375	68.2292	80.8125	62.8958	101.688
MEMO1	127.938	110.438	229.521	142.938	189.229	178.771	168.312	148.979	147.771	134.854	137.188	142.438	163.396
KRTAP21-2	NA	NA	34.6042	2.0625	NA	2.0625	9.4375	50.9792	NA	NA	NA	NA	3.6875
KRTAP21-1	NA	2.02083	4.8125	0.354167	6.72917	2.5625	2.60417	4.5625	5.60417	17.7292	NA	5.0625	3.10417
HBBP1	13.7708	NA	6.85417	5.77083	5.35417	11.3958	11.0208	6.39583	6.8125	0.770833	5.60417	7.22917	12.7708
LOC400304	55.6875	33.6042	6.72917	51.2292	20.5625	12.6042	17.7292	32.3958	88.8542	8.35417	20.3542	14.8125	34.7292
ARTN	NA	NA	1.3125	NA	NA	2.52083	1.8333335	0.270833	1.85417	NA	2.60417	NA	2.14583
FAM128A	12.4792	NA	3.1875	6.35417	17.3125	11.0208	18.2292	27.1458	20.9792	25.3958	4.22917	3.10417	11.6458
SIGMAR1	30.208315	37.770835	46.2708	47.937485	49.3333335	43.89585	61.29175	21.8958335	61.56225	62.79175	41.5625	41.145815	33.729165
HS3ST6	NA	1.52083	1.5625	NA	2.22917	0.104167	0.854167	NA	1.5625	12.3542	0.520833	NA	NA
HS3ST5	NA	NA	NA	6.35417	NA	3.85417	NA	0.604167	0.854167	NA	NA	6.77083	4.0625
HS3ST4	NA	NA	NA	NA	NA	3.14583	NA	NA	NA	2.4375	1.6875	4.10417	NA
HS3ST2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.5625	NA	NA
HS3ST1	5.8125	NA	37.5625	NA	2.4375	NA	4.0625	NA	0.104167	NA	NA	9.22917	5.02083
MPEG1	94.5208	90.5208	7.35417	50.6875	263.229	273.688	163.479	23.4792	42.2292	61.2292	101.354	177.979	105.896
NAG18	9902.627085	16815.0	23054.7	20843.5	21684.5	19877.0	25437.9	21606.4	19536.9	20928.8	18866.1	22231.2	21926.6
KGFLP1	8.9375	10.5208	NA	5.60417	0.3125	NA	NA	9.0625	6.77083	15.4792	4.64583	NA	NA
LOC642948	0.8125	2.9375	0.354167	NA	NA	2.4375	3.10417	NA	NA	4.0625	1.4375	1.3125	1.14583
LOC642946	27.1319333333	27.43749	73.7432	22.4236	27.0486	30.9375	29.9375	37.8403	28.4653	10.5902766667	21.0069333333	14.3402666667	19.8680333333
LOC642947	16443.4	17678.4	17932.3	15821.4	17853.7	17035.1	17678.4	15461.0	12954.9	6093.23	15042.6	12704.2	14989.9
LOC642943	1.3125	4.72917	5.02083	6.5625	NA	4.0625	8.47917	NA	0.270833	NA	NA	NA	NA
PHOSPHO2	8.0625	6.47917	1.35417	5.125	13.9375	18.6875	3.583335	NA	14.4375	NA	8.0625	3.77083	11.854165
PHOSPHO1	14.7708	14.7292	111.312	5.8125	2.9375	NA	9.5625	28.1875	0.479167	3.85417	1.3125	NA	NA
OR2T10	NA	NA	NA	NA	NA	NA	2.14583	NA	1.35417	6.72917	NA	NA	NA
OR2T11	NA	11.0625	5.9375	0.270833	1.52083	17.5208	NA	NA	NA	NA	7.5625	NA	0.270833
OR2T12	6.2291835	1.39583	32.91665	5.85417	14.0625	15.7708	17.270815	0.3125	1.52083	7.77083	NA	9.0625	5.64583
ZNHIT3	354.833	442.8125	220.3124	295.076323333	478.062	417.0835	273.7085	198.7289	432.333	515.5	403.06275	487.083	427.875
ZNHIT2	15.2708	48.8125	NA	33.0208	12.1458	8.47917	10.9375	8.97917	17.2292	46.4792	29.3958	38.8125	19.1458
ZNHIT1	587.021	668.812	462.854	796.271	565.438	499.979	693.646	593.729	629.021	953.104	548.229	559.688	651.021
ZNHIT6	68.1458	49.2292	1.52083	69.3958	64.5208	70.2708	29.5625	32.7708	66.0208	48.4375	59.9792	70.3125	90.5625
NFATC2IP	189.6542006	107.54586	84.64588425	180.15620925	189.1543	168.5708334	490.937	92.968635	153.89594	63.9477825	99.63746	99.2916175	142.9875934
OR7G2	12.3125	1.35417	1.4375	NA	5.39583	15.1042	3.02083	3.85417	1.4375	6.77083	8.97917	9.77083	17.2292
OR7G3	NA	12.1458	10.7292	3.47917	6.35417	8.6875	11.9375	NA	13.1875	7.6875	8.14583	6.47917	12.2708
OR7G1	10.8542	19.3958	NA	7.47917	12.4375	10.4375	NA	6.9375	4.64583	7.1875	8.35417	10.7292	6.77083
BLID	1.35417	NA	20.2292	1.9375	5.22917	2.8125	10.1875	8.9375	1.27083	9.27083	4.64583	NA	0.604167
POR	81.7292	62.4375	213.438	95.3542	80.9375	46.4792	64.7292	251.521	83.7708	108.188	95.6042	105.688	83.2708
FAAH2	4.3125	9.0625	NA	3.10417	NA	7.0625	2.0625	3.6875	9.1875	NA	0.270833	3.6875	0.645833
LOC727992	7.1875	NA	20.8125	8.0625	1.1875	0.604167	NA	0.104167	NA	0.770833	2.97917	8.9375	4.64583
LOC727994	8.35417	0.4375	NA	NA	2.4375	0.270833	NA	2.97917	4.64583	7.0625	2.5625	7.5625	0.270833
ZP1	NA	NA	4.22917	NA	NA	NA	NA	0.3125	NA	NA	NA	NA	NA
ZP3	52.6875	104.5626	5.104165	155.13189	57.70825	51.5764566667	221.1251	94.916585	40.2430333333	161.117989	71.784789	56.3958	91.4791
ZP2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ZP4	NA	NA	NA	2.4375	NA	NA	NA	NA	NA	NA	NA	NA	NA
TTYH1	1.1875	0.3125	7.27083	1.27083	1.35417	NA	19.8542	6.77083	5.35417	1.14583	9.0625	2.14583	NA
TTYH2	42.6042	15.687515	5.95835	29.125015	65.5625	27.125	18.4375	5.75	27.291685	29.833335	17.0069456667	24.041665	20.2013766667
TTYH3	381.896	276.604	118.146	431.062	291.062	179.938	374.354	142.062	344.688	553.104	422.396	409.979	371.312
STK11IP	79.8542	115.396	53.6042	110.146	96.3958	63.0208	119.229	67.8125	108.771	89.1458	76.0208	58.6458	89.3542
SPAG11B	0.354167	4.25	6.60417	5.52083	4.3125	4.895835	NA	3.16667	NA	0.604167	0.229167	0.104167	14.1875
FLJ43826	NA	0.354167	3.0625	0.229167	3.0625	0.145833	6.77083	NA	NA	11.5208	NA	1.35417	0.145833
LOC402217	3.02083	1.9375	NA	NA	NA	NA	0.354167	7.1875	0.9375	NA	2.64583	NA	NA
LOC643304	NA	NA	NA	5.35417	0.104167	7.5625	4.9375	12.8542	3.85417	NA	16.6042	10.9375	9.4375
LOC643302	1.1875	NA	NA	NA	NA	NA	NA	NA	1.0625	0.354167	NA	1.52083	NA
LOC643300	3.479165	8.479165	4.64583	9.77083	23.3958	27.8542	0.3125	0.6875	2.85417	14.4375	7.0	8.39583	5.916665
OR9Q2	NA	0.520833	NA	NA	NA	NA	NA	3.0625	1.8125	1.3125	1.5625	NA	6.77083
OR9Q1	NA	NA	NA	2.9375	NA	0.354167	NA	3.22917	NA	NA	NA	NA	NA
C6orf68	NA	2.5625	2.6875	NA	NA	NA	2.14583	NA	NA	NA	5.60417	NA	NA
C6orf66	28.72915	32.2917	23.8125	49.89585	54.22915	36.6875	19.0	19.125015	26.54165	47.8125	42.66665	56.16665	31.14585
C6orf64	30.3958	42.5208	39.7292	31.9792	25.9792	27.4792	25.3125	38.8125	37.2708	51.5208	31.1458	32.9375	24.3958
C6orf62	491.6459	334.66675	1328.31	263.3336	446.979085	590.6879	762.646	339.2289	509.0624	432.1664	575.02125	537.8971	483.5211
C6orf61	59.9792	48.2292	113.188	50.8958	77.0625	68.4792	29.8125	69.2292	51.2708	32.7708	43.8542	38.5625	67.1458
NFS1	3.29167	5.4374985	4.3125	4.291665	8.750015	3.17361	3.22917	NA	2.104169	3.52083333333	5.28472	3.145835	3.2916685
FBXL3	33.916685	50.124985	273.271	25.1875	39.7292	89.9375	25.1875	74.47925	62.499915	44.270815	144.938	67.60425	40.54165
FBXL2	24.5625	32.6875	25.3958	18.2708	12.3125	7.1875	3.77083	29.7708	10.9375	18.8542	14.8125	19.6042	15.1875
DES	NA	8.10417	NA	NA	2.14583	NA	NA	NA	NA	2.0625	NA	2.97917	0.104167
ROBO4	NA	5.35417	4.1875	NA	5.52083	NA	8.9375	3.89583	3.27083	9.60417	5.6875	9.0625	6.5625
DEK	758.188	880.354	710.729	475.396	869.521	1217.27	782.979	731.812	1007.1	661.354	1048.48	1018.48	875.438
MANEA	20.8333325	17.8958333333	8.28471	18.000015	17.0763666667	22.65625	12.6875133333	4.67708	14.5000075	19.5208333333	23.77085	22.95139	19.0208233333
LRP5L	171.438	121.188	67.6042	211.271	200.771	261.438	257.688	173.479	121.188	64.4792	117.896	53.3542	158.688
HTR2A	20.1458	23.7708	0.604167	8.5625	5.6875	16.0625	4.64583	34.7708	18.1042	NA	1.5625	13.7708	5.02083
HTR2C	NA	5.0625	15.6875	NA	2.916665	0.104167	11.8125	NA	1.5625	NA	NA	0.229167	NA
HTR2B	NA	3.85417	85.8125	6.85417	14.8958	12.1458	16.8958	6.35417	5.85417	NA	NA	2.85417	NA
GBA2	29.437515	32.70835	45.5	62.8958	50.5625	18.520835	35.95835	30.687515	35.937515	29.5625	32.91665	28.541665	38.22915
GBA3	3.39583	6.458335	1.958335	6.85417	NA	22.4792	NA	9.0625	NA	5.64583	NA	1.9375	NA
KIAA0895	NA	3.85417	3.85417	NA	NA	NA	NA	NA	1.35417	8.47917	NA	NA	NA
KIAA0892	112.604	141.229	112.688	159.562	169.729	121.938	140.312	245.354	104.146	147.021	129.854	102.521	113.688
GBAP	8.02083	7.8125	14.7708	5.6875	6.1875	2.14583	16.1458	1.3125	8.4375	0.770833	9.4375	5.39583	7.22917
GBAS	210.229	306.646	62.9792	270.188	264.021	383.812	339.271	216.438	330.271	264.396	209.396	258.021	246.104
TBPL2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
